Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
[299]    0.0    0.00    0.00       1         QFlags<Qt::WindowState>::QFlags(Qt::WindowState) [299]
-----------------------------------------------
                0.00    0.00       1/1           GameWidget::GameWidget() [294]
[300]    0.0    0.00    0.00       1         Bubbleaf::Bubbleaf(GameObject*) [300]
                0.00    0.00       1/227         GameObject::GameObject(QObject*, char const*) [118]
                0.00    0.00       1/8243        GameObject::SetHitdX(double) [67]
                0.00    0.00       1/8243        GameObject::SetHitdY(double) [68]
-----------------------------------------------
                0.00    0.00       1/1           GameWidget::~GameWidget() [295]
[301]    0.0    0.00    0.00       1         Bubbleaf::~Bubbleaf() [301]
                0.00    0.00       1/47          GameObject::~GameObject() [139]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Wasp*>::allocator() [310]
[302]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Wasp*>::new_allocator() [302]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Wasp*>::~allocator() [311]
[303]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Wasp*>::~new_allocator() [303]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Bubble*>::allocator() [312]
[304]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Bubble*>::new_allocator() [304]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Bubble*>::~allocator() [313]
[305]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Bubble*>::~new_allocator() [305]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Player*>::allocator() [314]
[306]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Player*>::new_allocator() [306]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Player*>::~allocator() [315]
[307]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Player*>::~new_allocator() [307]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<double>::allocator() [316]
[308]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<double>::new_allocator() [308]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<double>::~allocator() [317]
[309]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<double>::~new_allocator() [309]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_Vector_impl::_Vector_impl() [318]
[310]    0.0    0.00    0.00       1         std::allocator<Wasp*>::allocator() [310]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Wasp*>::new_allocator() [302]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_Vector_impl::~_Vector_impl() [319]
[311]    0.0    0.00    0.00       1         std::allocator<Wasp*>::~allocator() [311]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Wasp*>::~new_allocator() [303]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Bubble*, std::allocator<Bubble*> >::_Vector_impl::_Vector_impl() [322]
[312]    0.0    0.00    0.00       1         std::allocator<Bubble*>::allocator() [312]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Bubble*>::new_allocator() [304]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Bubble*, std::allocator<Bubble*> >::_Vector_impl::~_Vector_impl() [323]
[313]    0.0    0.00    0.00       1         std::allocator<Bubble*>::~allocator() [313]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Bubble*>::~new_allocator() [305]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Player*, std::allocator<Player*> >::_Vector_impl::_Vector_impl() [326]
[314]    0.0    0.00    0.00       1         std::allocator<Player*>::allocator() [314]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Player*>::new_allocator() [306]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Player*, std::allocator<Player*> >::_Vector_impl::~_Vector_impl() [327]
[315]    0.0    0.00    0.00       1         std::allocator<Player*>::~allocator() [315]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Player*>::~new_allocator() [307]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [330]
[316]    0.0    0.00    0.00       1         std::allocator<double>::allocator() [316]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<double>::new_allocator() [308]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [331]
[317]    0.0    0.00    0.00       1         std::allocator<double>::~allocator() [317]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<double>::~new_allocator() [309]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_Vector_base() [320]
[318]    0.0    0.00    0.00       1         std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_Vector_impl::_Vector_impl() [318]
                0.00    0.00       1/1           std::allocator<Wasp*>::allocator() [310]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Wasp*, std::allocator<Wasp*> >::~_Vector_base() [321]
[319]    0.0    0.00    0.00       1         std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_Vector_impl::~_Vector_impl() [319]
                0.00    0.00       1/1           std::allocator<Wasp*>::~allocator() [311]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Wasp*, std::allocator<Wasp*> >::vector() [334]
[320]    0.0    0.00    0.00       1         std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_Vector_base() [320]
                0.00    0.00       1/1           std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_Vector_impl::_Vector_impl() [318]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Wasp*, std::allocator<Wasp*> >::~vector() [335]
[321]    0.0    0.00    0.00       1         std::_Vector_base<Wasp*, std::allocator<Wasp*> >::~_Vector_base() [321]
                0.00    0.00       1/10          std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_M_deallocate(Wasp**, unsigned int) [207]
                0.00    0.00       1/1           std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_Vector_impl::~_Vector_impl() [319]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Bubble*, std::allocator<Bubble*> >::_Vector_base() [324]
[322]    0.0    0.00    0.00       1         std::_Vector_base<Bubble*, std::allocator<Bubble*> >::_Vector_impl::_Vector_impl() [322]
                0.00    0.00       1/1           std::allocator<Bubble*>::allocator() [312]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Bubble*, std::allocator<Bubble*> >::~_Vector_base() [325]
[323]    0.0    0.00    0.00       1         std::_Vector_base<Bubble*, std::allocator<Bubble*> >::_Vector_impl::~_Vector_impl() [323]
                0.00    0.00       1/1           std::allocator<Bubble*>::~allocator() [313]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Bubble*, std::allocator<Bubble*> >::vector() [336]
[324]    0.0    0.00    0.00       1         std::_Vector_base<Bubble*, std::allocator<Bubble*> >::_Vector_base() [324]
                0.00    0.00       1/1           std::_Vector_base<Bubble*, std::allocator<Bubble*> >::_Vector_impl::_Vector_impl() [322]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Bubble*, std::allocator<Bubble*> >::~vector() [337]
[325]    0.0    0.00    0.00       1         std::_Vector_base<Bubble*, std::allocator<Bubble*> >::~_Vector_base() [325]
                0.00    0.00       1/7           std::_Vector_base<Bubble*, std::allocator<Bubble*> >::_M_deallocate(Bubble**, unsigned int) [235]
                0.00    0.00       1/1           std::_Vector_base<Bubble*, std::allocator<Bubble*> >::_Vector_impl::~_Vector_impl() [323]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Player*, std::allocator<Player*> >::_Vector_base() [328]
[326]    0.0    0.00    0.00       1         std::_Vector_base<Player*, std::allocator<Player*> >::_Vector_impl::_Vector_impl() [326]
                0.00    0.00       1/1           std::allocator<Player*>::allocator() [314]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Player*, std::allocator<Player*> >::~_Vector_base() [329]
[327]    0.0    0.00    0.00       1         std::_Vector_base<Player*, std::allocator<Player*> >::_Vector_impl::~_Vector_impl() [327]
                0.00    0.00       1/1           std::allocator<Player*>::~allocator() [315]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Player*, std::allocator<Player*> >::vector() [338]
[328]    0.0    0.00    0.00       1         std::_Vector_base<Player*, std::allocator<Player*> >::_Vector_base() [328]
                0.00    0.00       1/1           std::_Vector_base<Player*, std::allocator<Player*> >::_Vector_impl::_Vector_impl() [326]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Player*, std::allocator<Player*> >::~vector() [339]
[329]    0.0    0.00    0.00       1         std::_Vector_base<Player*, std::allocator<Player*> >::~_Vector_base() [329]
                0.00    0.00       1/3           std::_Vector_base<Player*, std::allocator<Player*> >::_M_deallocate(Player**, unsigned int) [266]
                0.00    0.00       1/1           std::_Vector_base<Player*, std::allocator<Player*> >::_Vector_impl::~_Vector_impl() [327]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_base() [332]
[330]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [330]
                0.00    0.00       1/1           std::allocator<double>::allocator() [316]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [333]
[331]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [331]
                0.00    0.00       1/1           std::allocator<double>::~allocator() [317]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector() [340]
[332]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_Vector_base() [332]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [330]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::~vector() [341]
[333]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [333]
                0.00    0.00       1/11          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned int) [199]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [331]
-----------------------------------------------
                0.00    0.00       1/1           GameWidget::GameWidget() [294]
[334]    0.0    0.00    0.00       1         std::vector<Wasp*, std::allocator<Wasp*> >::vector() [334]
                0.00    0.00       1/1           std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_Vector_base() [320]
-----------------------------------------------
                0.00    0.00       1/1           GameWidget::~GameWidget() [295]
[335]    0.0    0.00    0.00       1         std::vector<Wasp*, std::allocator<Wasp*> >::~vector() [335]
                0.00    0.00       1/19          std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_M_get_Tp_allocator() [175]
                0.00    0.00       1/10          void std::_Destroy<Wasp**, Wasp*>(Wasp**, Wasp**, std::allocator<Wasp*>&) [219]
                0.00    0.00       1/1           std::_Vector_base<Wasp*, std::allocator<Wasp*> >::~_Vector_base() [321]
-----------------------------------------------
                0.00    0.00       1/1           GameWidget::GameWidget() [294]
[336]    0.0    0.00    0.00       1         std::vector<Bubble*, std::allocator<Bubble*> >::vector() [336]
                0.00    0.00       1/1           std::_Vector_base<Bubble*, std::allocator<Bubble*> >::_Vector_base() [324]
-----------------------------------------------
                0.00    0.00       1/1           GameWidget::~GameWidget() [295]
[337]    0.0    0.00    0.00       1         std::vector<Bubble*, std::allocator<Bubble*> >::~vector() [337]
                0.00    0.00       1/13          std::_Vector_base<Bubble*, std::allocator<Bubble*> >::_M_get_Tp_allocator() [188]
                0.00    0.00       1/7           void std::_Destroy<Bubble**, Bubble*>(Bubble**, Bubble**, std::allocator<Bubble*>&) [237]
                0.00    0.00       1/1           std::_Vector_base<Bubble*, std::allocator<Bubble*> >::~_Vector_base() [325]
-----------------------------------------------
                0.00    0.00       1/1           GameWidget::GameWidget() [294]
[338]    0.0    0.00    0.00       1         std::vector<Player*, std::allocator<Player*> >::vector() [338]
                0.00    0.00       1/1           std::_Vector_base<Player*, std::allocator<Player*> >::_Vector_base() [328]
-----------------------------------------------
                0.00    0.00       1/1           GameWidget::~GameWidget() [295]
[339]    0.0    0.00    0.00       1         std::vector<Player*, std::allocator<Player*> >::~vector() [339]
                0.00    0.00       1/5           std::_Vector_base<Player*, std::allocator<Player*> >::_M_get_Tp_allocator() [255]
                0.00    0.00       1/3           void std::_Destroy<Player**, Player*>(Player**, Player**, std::allocator<Player*>&) [268]
                0.00    0.00       1/1           std::_Vector_base<Player*, std::allocator<Player*> >::~_Vector_base() [329]
-----------------------------------------------
                0.00    0.00       1/1           GameWidget::GameWidget() [294]
[340]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::vector() [340]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_base() [332]
-----------------------------------------------
                0.00    0.00       1/1           GameWidget::~GameWidget() [295]
[341]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::~vector() [341]
                0.00    0.00       1/21          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [165]
                0.00    0.00       1/11          void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [201]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [333]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [290] _GLOBAL__sub_I__Z24qInitResources_blipnblupv (qrc_blipnblup.cpp) [78] Player::GetRight() const [152] std::enable_if<std::allocator_traits<std::allocator<Bubble*> >::__construct_helper<Bubble*, Bubble*>::value, void>::type std::allocator_traits<std::allocator<Bubble*> >::_S_construct<Bubble*, Bubble*>(std::allocator<Bubble*>&, Bubble**, Bubble*&&)
 [291] qInitResources_blipnblup() [86] QWidget::width() const [153] void std::allocator_traits<std::allocator<Bubble*> >::destroy<Bubble*>(std::allocator<Bubble*>&, Bubble**)
 [292] qCleanupResources_blipnblup() [87] QWidget::height() const [195] std::allocator_traits<std::allocator<Bubble*> >::max_size(std::allocator<Bubble*> const&)
 [293] __static_initialization_and_destruction_0(int, int) (qrc_blipnblup.cpp) [94] QKeyEvent::key() const [154] _ZNSt16allocator_traitsISaIP6BubbleEE9constructIS1_IS1_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS2_PT_DpOS5_
  [65] qRed(unsigned int)     [81] __gnu_cxx::new_allocator<QImage>::max_size() const [261] std::enable_if<std::allocator_traits<std::allocator<Player*> >::__maxsize_helper<std::allocator<Player*> const>::value, unsigned int>::type std::allocator_traits<std::allocator<Player*> >::_S_max_size<std::allocator<Player*> const>(std::allocator<Player*> const&)
  [82] qt_noop()             [162] __gnu_cxx::new_allocator<Wasp*>::max_size() const [277] std::enable_if<std::allocator_traits<std::allocator<Player*> >::__construct_helper<Player*, Player*>::value, void>::type std::allocator_traits<std::allocator<Player*> >::_S_construct<Player*, Player*>(std::allocator<Player*>&, Player**, Player*&&)
 [145] GameObject::ResetCharge() [176] __gnu_cxx::new_allocator<Bubble*>::max_size() const [262] std::allocator_traits<std::allocator<Player*> >::max_size(std::allocator<Player*> const&)
  [59] GameObject::SetRotation(double) [240] __gnu_cxx::new_allocator<Player*>::max_size() const [278] decltype (_S_construct({parm#1}, {parm#2}, (forward<Player*>)({parm#3}))) std::allocator_traits<std::allocator<Player*> >::construct<Player*, Player*>(std::allocator<Player*>&, Player**, Player*&&)
  [69] GameObject::Draw(QPainter*) [159] __gnu_cxx::new_allocator<double>::max_size() const [171] std::enable_if<std::allocator_traits<std::allocator<double> >::__maxsize_helper<std::allocator<double> const>::value, unsigned int>::type std::allocator_traits<std::allocator<double> >::_S_max_size<std::allocator<double> const>(std::allocator<double> const&)
  [71] GameObject::Fall(QPixmap const&, double) [89] std::_Vector_base<QImage, std::allocator<QImage> >::_M_get_Tp_allocator() const [97] std::enable_if<std::allocator_traits<std::allocator<double> >::__construct_helper<double, double const&>::value, void>::type std::allocator_traits<std::allocator<double> >::_S_construct<double, double const&>(std::allocator<double>&, double*, double const&)
 [233] GameObject::Kill()    [177] std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_M_get_Tp_allocator() const [172] std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&)
  [46] GameObject::SetX(double) [189] std::_Vector_base<Bubble*, std::allocator<Bubble*> >::_M_get_Tp_allocator() const [98] decltype (_S_construct({parm#1}, {parm#2}, (forward<double const&>)({parm#3}))) std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&)
  [47] GameObject::SetY(double) [256] std::_Vector_base<Player*, std::allocator<Player*> >::_M_get_Tp_allocator() const [111] QImage* std::__uninitialized_copy<false>::__uninit_copy<QImage*, QImage*>(QImage*, QImage*, QImage*)
  [13] GameObject::Wrap()    [166] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [225] Wasp** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<Wasp**>, Wasp**>(std::move_iterator<Wasp**>, std::move_iterator<Wasp**>, Wasp**)
  [72] GameObject::Charge()  [178] std::move_iterator<Wasp**>::base() const [245] Bubble** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<Bubble**>, Bubble**>(std::move_iterator<Bubble**>, std::move_iterator<Bubble**>, Bubble**)
 [254] GameObject::Revive()  [190] std::move_iterator<Bubble**>::base() const [279] Player** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<Player**>, Player**>(std::move_iterator<Player**>, std::move_iterator<Player**>, Player**)
  [63] GameObject::FaceLeft() [257] std::move_iterator<Player**>::base() const [209] double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*)
  [67] GameObject::SetHitdX(double) [167] std::move_iterator<double*>::base() const [112] void std::vector<QImage, std::allocator<QImage> >::_M_emplace_back_aux<QImage const&>(QImage const&)
  [68] GameObject::SetHitdY(double) [107] std::vector<QImage, std::allocator<QImage> >::_M_check_len(unsigned int, char const*) const [113] std::vector<QImage, std::allocator<QImage> >::push_back(QImage const&)
 [128] GameObject::AddSprite(QImage) [74] std::vector<QImage, std::allocator<QImage> >::size() const [124] std::vector<QImage, std::allocator<QImage> >::vector()
  [62] GameObject::FaceRight() [90] std::vector<QImage, std::allocator<QImage> >::max_size() const [144] std::vector<QImage, std::allocator<QImage> >::~vector()
  [11] GameObject::SetXSpeed(double) [10] std::vector<QImage, std::allocator<QImage> >::operator[](unsigned int) const [70] std::vector<QImage, std::allocator<QImage> >::operator[](unsigned int)
  [50] GameObject::SetYSpeed(double) [222] std::vector<Wasp*, std::allocator<Wasp*> >::_M_check_len(unsigned int, char const*) const [226] void std::vector<Wasp*, std::allocator<Wasp*> >::_M_emplace_back_aux<Wasp* const&>(Wasp* const&)
 [118] GameObject::GameObject(QObject*, char const*) [37] std::vector<Wasp*, std::allocator<Wasp*> >::size() const [134] std::vector<Wasp*, std::allocator<Wasp*> >::push_back(Wasp* const&)
 [139] GameObject::~GameObject() [179] std::vector<Wasp*, std::allocator<Wasp*> >::max_size() const [334] std::vector<Wasp*, std::allocator<Wasp*> >::vector()
   [1] GameWidget::OnTimer() [241] std::vector<Bubble*, std::allocator<Bubble*> >::_M_check_len(unsigned int, char const*) const [335] std::vector<Wasp*, std::allocator<Wasp*> >::~vector()
 [294] GameWidget::GameWidget() [64] std::vector<Bubble*, std::allocator<Bubble*> >::size() const [31] std::vector<Wasp*, std::allocator<Wasp*> >::operator[](unsigned int)
 [295] GameWidget::~GameWidget() [191] std::vector<Bubble*, std::allocator<Bubble*> >::max_size() const [155] void std::vector<Bubble*, std::allocator<Bubble*> >::emplace_back<Bubble*>(Bubble*&&)
 [296] (anonymous namespace)::qInitResources_blipnblup_ctor_class_::qInitResources_blipnblup_ctor_class_() (qrc_blipnblup.cpp) [274] std::vector<Player*, std::allocator<Player*> >::_M_check_len(unsigned int, char const*) const [246] void std::vector<Bubble*, std::allocator<Bubble*> >::_M_emplace_back_aux<Bubble*>(Bubble*&&)
 [297] (anonymous namespace)::qCleanupResources_blipnblup_dtor_class_::qCleanupResources_blipnblup_dtor_class_() (qrc_blipnblup.cpp) [36] std::vector<Player*, std::allocator<Player*> >::size() const [156] std::vector<Bubble*, std::allocator<Bubble*> >::pop_back()
  [52] bool QBasicAtomicOps<4>::deref<int>(int&) [258] std::vector<Player*, std::allocator<Player*> >::max_size() const [157] std::vector<Bubble*, std::allocator<Bubble*> >::push_back(Bubble*&&)
  [58] QTypedArrayData<unsigned short>::deallocate(QArrayData*) [204] std::vector<double, std::allocator<double> >::_M_check_len(unsigned int, char const*) const [336] std::vector<Bubble*, std::allocator<Bubble*> >::vector()
  [53] QBasicAtomicInteger<int>::deref() [138] std::vector<double, std::allocator<double> >::size() const [337] std::vector<Bubble*, std::allocator<Bubble*> >::~vector()
  [60] Foe::Escape()         [168] std::vector<double, std::allocator<double> >::max_size() const [12] std::vector<Bubble*, std::allocator<Bubble*> >::operator[](unsigned int)
 [129] Foe::Foe(GameObject*)  [40] std::vector<double, std::allocator<double> >::operator[](unsigned int) const [280] void std::vector<Player*, std::allocator<Player*> >::emplace_back<Player*>(Player*&&)
   [6] Wasp::ApplyMovement(int, std::vector<double, std::allocator<double> > const&) [121] std::allocator<QImage>::allocator() [281] void std::vector<Player*, std::allocator<Player*> >::_M_emplace_back_aux<Player*>(Player*&&)
 [130] Wasp::Wasp(Foe*)      [141] std::allocator<QImage>::~allocator() [282] std::vector<Player*, std::allocator<Player*> >::push_back(Player*&&)
  [17] Bubble::ApplyMovement(long, std::vector<double, std::allocator<double> > const&) [310] std::allocator<Wasp*>::allocator() [338] std::vector<Player*, std::allocator<Player*> >::vector()
  [66] Bubble::Age()         [311] std::allocator<Wasp*>::~allocator() [339] std::vector<Player*, std::allocator<Player*> >::~vector()
  [16] Bubble::Draw(QPainter*, int, std::vector<double, std::allocator<double> > const&) [312] std::allocator<Bubble*>::allocator() [38] std::vector<Player*, std::allocator<Player*> >::operator[](unsigned int)
 [146] Bubble::Bubble(GameObject*) [313] std::allocator<Bubble*>::~allocator() [210] void std::vector<double, std::allocator<double> >::_M_emplace_back_aux<double const&>(double const&)
 [147] Bubble::~Bubble()     [314] std::allocator<Player*>::allocator() [99] std::vector<double, std::allocator<double> >::push_back(double const&)
 [148] Bubble::~Bubble()     [315] std::allocator<Player*>::~allocator() [340] std::vector<double, std::allocator<double> >::vector()
   [7] Player::ApplyMovement(QPixmap const&) [316] std::allocator<double>::allocator() [341] std::vector<double, std::allocator<double> >::~vector()
  [20] Player::Shoot()       [317] std::allocator<double>::~allocator() [135] _ZSt10_ConstructI6QImageIRS0_EEvPT_DpOT0_
  [73] Player::ApplyKeys()   [163] std::_Iter_base<Wasp**, false>::_S_base(Wasp**) [114] QImage* std::__addressof<QImage>(QImage&)
 [269] Player::Player(GameObject*, char const*) [180] std::_Iter_base<Bubble**, false>::_S_base(Bubble**) [185] std::_Miter_base<std::move_iterator<Wasp**> >::iterator_type std::__miter_base<std::move_iterator<Wasp**> >(std::move_iterator<Wasp**>)
 [270] Player::~Player()     [242] std::_Iter_base<Player**, false>::_S_base(Player**) [196] std::_Miter_base<std::move_iterator<Bubble**> >::iterator_type std::__miter_base<std::move_iterator<Bubble**> >(std::move_iterator<Bubble**>)
 [298] QFlags<Qt::WindowType>::QFlags(int QFlags<Qt::WindowType>::Private::*) [160] std::_Iter_base<double*, false>::_S_base(double*) [263] std::_Miter_base<std::move_iterator<Player**> >::iterator_type std::__miter_base<std::move_iterator<Player**> >(std::move_iterator<Player**>)
 [299] QFlags<Qt::WindowState>::QFlags(Qt::WindowState) [181] std::_Iter_base<std::move_iterator<Wasp**>, true>::_S_base(std::move_iterator<Wasp**>) [173] std::_Miter_base<std::move_iterator<double*> >::iterator_type std::__miter_base<std::move_iterator<double*> >(std::move_iterator<double*>)
  [41] QFlags<Qt::ImageConversionFlag>::QFlags(Qt::ImageConversionFlag) [192] std::_Iter_base<std::move_iterator<Bubble**>, true>::_S_base(std::move_iterator<Bubble**>) [164] std::_Niter_base<Wasp**>::iterator_type std::__niter_base<Wasp**>(Wasp**)
  [42] QRectF::QRectF(double, double, double, double) [259] std::_Iter_base<std::move_iterator<Player**>, true>::_S_base(std::move_iterator<Player**>) [186] std::_Niter_base<Bubble**>::iterator_type std::__niter_base<Bubble**>(Bubble**)
  [43] QRectF::QRectF()      [169] std::_Iter_base<std::move_iterator<double*>, true>::_S_base(std::move_iterator<double*>) [247] std::_Niter_base<Player**>::iterator_type std::__niter_base<Player**>(Player**)
  [54] QString::QString(char const*) [223] Wasp** std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<Wasp*>(Wasp* const*, Wasp* const*, Wasp**) [161] std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*)
  [55] QString::~QString()   [243] Bubble** std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<Bubble*>(Bubble* const*, Bubble* const*, Bubble**) [227] Wasp** std::__copy_move_a<true, Wasp**, Wasp**>(Wasp**, Wasp**, Wasp**)
  [19] Bubbleaf::ApplyMovement(int, std::vector<double, std::allocator<double> > const&) [275] Player** std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<Player*>(Player* const*, Player* const*, Player**) [248] Bubble** std::__copy_move_a<true, Bubble**, Bubble**>(Bubble**, Bubble**, Bubble**)
